ev_tdlam_before,EpThisIter,EpLenMean,loss_ent,loss_kl,loss_pol_entpen,loss_vf_loss,EpRewMean,TimestepsSoFar,EpisodesSoFar,TimeElapsed,loss_pol_surr
0.6429172456264496,2,2983.02,1.6686432,0.00823823,-0.016686434,0.0038272436,-1.87,786432,647,3194.743993997574,-0.019338997
0.6294288635253906,1,2980.36,1.6223826,0.008296181,-0.016223826,0.004269185,-1.89,790528,648,3198.8501908779144,-0.01807375
0.4455450773239136,1,2980.36,1.6486052,0.010090309,-0.01648605,0.0011068678,-1.86,794624,649,3203.42809510231,-0.01754366
0.6281203031539917,2,2980.36,1.6235718,0.0071184863,-0.016235719,0.0019506501,-1.83,798720,651,3207.5355501174927,-0.019259691
0.5488162338733673,1,2983.04,1.7083111,0.012477626,-0.017083112,0.0031602685,-1.81,802816,652,3211.728212118149,-0.017273452
0.22116059064865112,2,2983.04,1.7597483,0.008604144,-0.01759748,0.0010999502,-1.8,806912,654,3215.8823580741882,-0.014689294
-2.5444791316986084,1,2983.04,1.6550469,0.010720264,-0.016550468,0.00035500174,-1.77,811008,655,3219.8237471580505,-0.014780409
0.3898002505302429,1,2983.39,1.6999351,0.007700912,-0.01699935,0.0021341892,-1.7,815104,656,3224.41259098053,-0.013345389
0.5232628285884857,2,2984.1,1.6951659,0.008133804,-0.016951658,0.0020245672,-1.67,819200,658,3228.4649097919464,-0.01733903
0.3940916657447815,1,2984.1,1.68931,0.006893968,-0.016893104,0.0024038332,-1.65,823296,659,3232.7445409297943,-0.015739096
-0.26327359676361084,1,2992.09,1.6904823,0.010120339,-0.016904823,0.00012972186,-1.61,827392,660,3236.9516701698303,-0.022590587
0.3555271029472351,2,2992.09,1.7699636,0.011987136,-0.017699637,0.0019578845,-1.6,831488,662,3241.016217947006,-0.018631203
