loss_pol_entpen,EpisodesSoFar,ev_tdlam_before,loss_vf_loss,loss_kl,loss_pol_surr,TimeElapsed,loss_ent,EpRewMean,EpThisIter,TimestepsSoFar,EpLenMean
0.0,6,-0.08147811889648438,0.015603911,0.013512193,-0.011126351,2.494688034057617,2.0659873,-5.0,6,4096,593.5
0.0,14,0.674094021320343,0.020437146,0.012225624,-0.009493288,4.687185287475586,2.0404441,-4.857142857142857,8,8192,579.7857142857143
0.0,20,0.8229804635047913,0.01452517,0.005735107,-0.009673573,6.803292274475098,2.0220277,-4.9,6,12288,579.3
0.0,27,0.8728580325841904,0.012277797,0.009255367,-0.010514066,8.94100308418274,1.9984434,-4.925925925925926,7,16384,591.6296296296297
0.0,34,0.8541080802679062,0.014089276,0.007664587,-0.011388693,11.163502216339111,1.982282,-4.9411764705882355,7,20480,588.7941176470588
0.0,42,0.8579570800065994,0.012542112,0.00793285,-0.012343856,13.426576137542725,1.9687229,-4.9523809523809526,8,24576,584.3571428571429
0.0,48,0.7085846364498138,0.02033109,0.008567715,-0.009890357,15.650439262390137,1.9907327,-4.895833333333333,6,28672,593.6666666666666
0.0,54,0.8147154152393341,0.014770941,0.006046053,-0.009123544,17.81045413017273,2.0108988,-4.888888888888889,6,32768,597.8518518518518
0.0,62,0.8245600610971451,0.013358153,0.0077050207,-0.00946154,19.9633731842041,2.0076466,-4.903225806451613,8,36864,591.3225806451613
0.0,70,0.8306480348110199,0.013423817,0.0074105375,-0.01146644,22.24369716644287,1.9958079,-4.914285714285715,8,40960,580.0571428571428
0.0,78,0.7792017161846161,0.015377792,0.0064461236,-0.01030489,24.441872119903564,1.9809597,-4.897435897435898,8,45056,577.2820512820513
0.0,85,0.8333776593208313,0.011876615,0.005056215,-0.009386824,26.651113986968994,1.9756138,-4.905882352941177,7,49152,574.8235294117648
0.0,93,0.817232295870781,0.016274424,0.006984567,-0.013735803,29.125097036361694,1.959224,-4.903225806451613,8,53248,570.1075268817204
0.0,99,0.8365029990673065,0.012163813,0.00627899,-0.012463121,31.54351806640625,1.9435413,-4.898989898989899,6,57344,573.1313131313132
0.0,107,0.7989825010299683,0.017202219,0.0066902633,-0.010479907,33.92380213737488,1.9521863,-4.89,8,61440,569.16
0.0,115,0.8071959316730499,0.018026883,0.0077313036,-0.012055734,36.391125202178955,1.9116138,-4.9,8,65536,567.14
0.0,122,0.8313868045806885,0.011534027,0.0062590754,-0.00923335,39.136813163757324,1.9239103,-4.89,7,69632,564.67
0.0,128,0.837473526597023,0.012637835,0.0071772845,-0.010802947,41.55688118934631,1.8915726,-4.89,6,73728,568.77
0.0,135,0.8009217083454132,0.013848587,0.0069612875,-0.011212511,43.91110825538635,1.8727701,-4.88,7,77824,566.91
0.0,142,0.8361510187387466,0.011202023,0.008796636,-0.01302024,46.2098970413208,1.8859204,-4.88,7,81920,569.92
0.0,150,0.8042714893817902,0.011990742,0.00616459,-0.009946802,48.57925724983215,1.8901398,-4.89,8,86016,562.75
0.0,157,0.7796712070703506,0.016497836,0.007490176,-0.010179548,51.297683000564575,1.8618929,-4.88,7,90112,561.55
0.0,165,0.8394836932420731,0.011518432,0.0056549134,-0.010451824,53.852248191833496,1.8605103,-4.88,8,94208,558.89
0.0,173,0.8503427952528,0.011576874,0.0052480265,-0.008258531,56.257750034332275,1.8670368,-4.89,8,98304,556.59
0.0,180,0.8611874133348465,0.010838257,0.0063905744,-0.01240745,58.48572325706482,1.8500971,-4.9,7,102400,560.53
0.0,187,0.8524702340364456,0.010183223,0.007705388,-0.013086602,60.81425619125366,1.8285496,-4.91,7,106496,563.06
0.0,193,0.8413506299257278,0.011494183,0.0070640775,-0.01093074,63.360929012298584,1.833523,-4.9,6,110592,571.61
0.0,201,0.8315972983837128,0.010093595,0.009571798,-0.012912512,66.0458402633667,1.8326644,-4.91,8,114688,565.12
0.0,208,0.7789396196603775,0.014027494,0.0063189813,-0.013119604,68.64685010910034,1.8164412,-4.89,7,118784,570.2
0.0,215,0.8289318382740021,0.013556299,0.0054033287,-0.010850772,71.14403820037842,1.7959105,-4.9,7,122880,568.71
0.0,222,0.8092572838068008,0.013621776,0.00512029,-0.011662024,73.61887001991272,1.7950146,-4.89,7,126976,567.44
0.0,230,0.8354016095399857,0.011951675,0.0058411453,-0.012860826,76.1003201007843,1.7853318,-4.89,8,131072,563.88
0.0,237,0.8657408803701401,0.010500851,0.00706729,-0.010634369,78.4390721321106,1.7547346,-4.89,7,135168,562.29
0.0,244,0.8103191554546356,0.014086272,0.0065539554,-0.013947747,80.59947919845581,1.7417585,-4.89,7,139264,563.95
0.0,250,0.7681591659784317,0.015766917,0.0047576856,-0.012964701,82.852379322052,1.7457894,-4.88,6,143360,567.18
0.0,257,0.8429857194423676,0.009670473,0.0051783975,-0.01232342,85.401771068573,1.7198348,-4.89,7,147456,571.3
0.0,264,0.8125653713941574,0.01612504,0.0060310583,-0.011185207,87.59960126876831,1.6949961,-4.87,7,151552,577.72
0.0,270,0.8570454865694046,0.0107104285,0.008526764,-0.012531598,89.96599411964417,1.7044288,-4.86,6,155648,584.41
0.0,278,0.8627673834562302,0.01067443,0.0058192643,-0.013044836,92.45215010643005,1.6512018,-4.85,8,159744,585.92
0.0,285,0.8347060680389404,0.013227666,0.009462656,-0.014386143,94.98659014701843,1.6972953,-4.84,7,163840,584.15
0.0,292,0.840621754527092,0.011597012,0.008275619,-0.013611238,97.23052215576172,1.648687,-4.84,7,167936,579.84
0.0,299,0.8318773359060287,0.012341658,0.0076051205,-0.013195097,99.53117322921753,1.6580786,-4.82,7,172032,584.58
0.0,306,0.8654623776674271,0.010518227,0.005752951,-0.014419785,101.81610131263733,1.6468899,-4.84,7,176128,582.25
0.0,314,0.8512562364339828,0.011277686,0.0057385834,-0.01331285,104.22218823432922,1.651878,-4.85,8,180224,582.63
0.0,322,0.8482103496789932,0.01088838,0.0067383964,-0.014866554,106.38512802124023,1.6611913,-4.87,8,184320,578.82
0.0,329,0.8692303895950317,0.010499835,0.005440024,-0.013499782,108.46012425422668,1.6533024,-4.88,7,188416,575.61
0.0,335,0.810506597161293,0.012398748,0.0057826177,-0.013221247,110.56683921813965,1.6580075,-4.85,6,192512,584.84
0.0,342,0.8355512917041779,0.01105737,0.0059270146,-0.014537783,112.65301203727722,1.619618,-4.85,7,196608,583.43
0.0,348,0.8292597532272339,0.0105854,0.0075896173,-0.012986351,114.93634414672852,1.5982605,-4.87,6,200704,584.28
0.0,355,0.8457333594560623,0.011961283,0.006494441,-0.012921236,117.0011842250824,1.5949334,-4.86,7,204800,586.38
0.0,362,0.8594021499156952,0.0088885445,0.0063948636,-0.015046788,119.05345010757446,1.5892072,-4.88,7,208896,580.94
0.0,370,0.8677344620227814,0.0103270775,0.0071937907,-0.013688761,121.2628333568573,1.5815443,-4.89,8,212992,576.11
0.0,378,0.7890281826257706,0.012670395,0.0050012046,-0.012714733,123.56456708908081,1.5781969,-4.89,8,217088,573.53
0.0,385,0.8095330595970154,0.011484443,0.0052082906,-0.014830121,125.89049410820007,1.5936129,-4.89,7,221184,576.42
0.0,391,0.8062320649623871,0.012429874,0.007430161,-0.015153758,128.125226020813,1.6084336,-4.87,6,225280,580.16
0.0,399,0.8296771347522736,0.012326793,0.0051875203,-0.013591496,130.49847507476807,1.6012362,-4.89,8,229376,577.04
0.0,406,0.8622854501008987,0.010946549,0.0057254666,-0.014191968,132.9765021800995,1.5989949,-4.88,7,233472,576.09
0.0,414,0.8341267853975296,0.012853502,0.009412431,-0.014879085,135.43066120147705,1.5274948,-4.88,8,237568,573.99
0.0,421,0.8265403807163239,0.012512467,0.006346565,-0.014529614,138.04913210868835,1.5503517,-4.86,7,241664,575.01
0.0,429,0.8336860090494156,0.011161035,0.005269327,-0.013476177,140.24128222465515,1.5313228,-4.86,8,245760,573.02
0.0,437,0.8543239831924438,0.010029556,0.006200298,-0.011833381,142.54347801208496,1.5288819,-4.9,8,249856,561.0
0.0,443,0.8659905046224594,0.010137546,0.0069247354,-0.016002363,345.1290590763092,1.5108631,-4.93,6,253952,566.87
0.0,451,0.8604978024959564,0.009889156,0.00720622,-0.01433562,347.1511182785034,1.4758465,-4.95,8,258048,557.48
0.0,458,0.8474169224500656,0.010224062,0.005849743,-0.013094358,349.4210901260376,1.4820315,-4.95,7,262144,557.23
0.0,466,0.8323276787996292,0.010497483,0.006964133,-0.013721582,351.4726331233978,1.4604543,-4.95,8,266240,553.88
0.0,473,0.8060781955718994,0.011522434,0.008757598,-0.015817098,353.46881222724915,1.4684131,-4.94,7,270336,557.3
0.0,480,0.8546281903982162,0.0104640005,0.0050237696,-0.012871668,355.5103540420532,1.4396586,-4.94,7,274432,558.58
0.0,488,0.8217705339193344,0.0121357795,0.0054144063,-0.014685232,357.4847900867462,1.4583715,-4.95,8,278528,554.66
0.0,495,0.8539588898420334,0.010836845,0.0067942934,-0.014531231,359.72472190856934,1.4263146,-4.97,7,282624,552.34
0.0,503,0.8295666724443436,0.010880528,0.0049557276,-0.013196062,361.7603483200073,1.4015417,-4.98,8,286720,548.93
0.0,509,0.8118333667516708,0.012360616,0.005598522,-0.014991185,363.90170907974243,1.4541863,-4.96,6,290816,554.42
0.0,516,0.8318683952093124,0.011051522,0.007857081,-0.015746128,366.2292323112488,1.4184109,-4.95,7,294912,558.48
0.0,524,0.8195472657680511,0.012803321,0.005001182,-0.014033887,368.576131105423,1.4189782,-4.94,8,299008,555.92
0.0,532,0.8406874388456345,0.011825834,0.008949057,-0.015927687,370.91565012931824,1.4229065,-4.93,8,303104,561.4
0.0,539,0.8663803786039352,0.01021589,0.00745989,-0.014628192,373.0397210121155,1.3709723,-4.89,7,307200,556.32
0.0,546,0.8506595939397812,0.009359538,0.0063262708,-0.013714992,375.32764506340027,1.4004115,-4.9,7,311296,558.82
0.0,554,0.8468619287014008,0.011540599,0.005332447,-0.013574724,377.75737500190735,1.3856615,-4.9,8,315392,556.73
0.0,561,0.8778374120593071,0.008788139,0.0053023263,-0.013795154,380.3373022079468,1.4019637,-4.9,7,319488,559.04
0.0,569,0.8205953687429428,0.009950874,0.0074867094,-0.0133493,382.64463114738464,1.3947281,-4.9,8,323584,557.85
0.0,577,0.8413518369197845,0.009134163,0.004657037,-0.013247936,385.47366404533386,1.354486,-4.92,8,327680,550.35
0.0,584,0.8288992345333099,0.010689518,0.008163385,-0.017710095,387.5748610496521,1.4107113,-4.91,7,331776,555.44
0.0,591,0.86647729575634,0.010379099,0.007577463,-0.016767727,389.811270236969,1.4106791,-4.91,7,335872,554.47
0.0,598,0.8414825052022934,0.013176582,0.006321699,-0.015757104,392.21929717063904,1.3864774,-4.9,7,339968,556.59
0.0,605,0.8589484989643097,0.012727233,0.007982127,-0.01869232,394.78507018089294,1.40187,-4.88,7,344064,560.28
0.0,612,0.8606228679418564,0.010378375,0.0045137005,-0.016690537,397.08657717704773,1.3938333,-4.89,7,348160,557.95
0.0,620,0.7729781866073608,0.015146646,0.0080639245,-0.017552735,399.4975690841675,1.4075552,-4.89,8,352256,558.8
0.0,627,0.8054753094911575,0.013142979,0.0070804204,-0.016945746,401.90922927856445,1.3894486,-4.9,7,356352,556.4
0.0,634,0.8179830312728882,0.009951098,0.004902993,-0.016266147,404.17094016075134,1.3824599,-4.9,7,360448,562.88
0.0,641,0.8263363242149353,0.009929646,0.0069488585,-0.014891609,406.4667270183563,1.340756,-4.9,7,364544,562.56
0.0,649,0.853276938199997,0.009463979,0.0061676744,-0.013846251,408.68062019348145,1.3216528,-4.9,8,368640,560.3
0.0,656,0.85698102414608,0.008545841,0.0063370997,-0.015362825,411.1274313926697,1.338736,-4.9,7,372736,562.85
0.0,663,0.8394929766654968,0.010968002,0.0062664617,-0.016242318,413.51174092292786,1.3169224,-4.89,7,376832,562.28
0.0,671,0.8532190024852753,0.011777048,0.00808197,-0.016175527,415.7864692211151,1.3188468,-4.88,8,380928,561.16
0.0,678,0.818251758813858,0.010197834,0.005078938,-0.015376124,418.10051822662354,1.3138623,-4.87,7,385024,568.27
0.0,685,0.8769079223275185,0.00860896,0.0061816215,-0.015075151,420.53621315956116,1.3040626,-4.87,7,389120,565.16
0.0,692,0.816364660859108,0.010652207,0.0052765724,-0.016688589,422.8395540714264,1.2724674,-4.87,7,393216,566.96
0.0,700,0.8762198984622955,0.007898704,0.006334509,-0.016182395,425.0910632610321,1.2583241,-4.9,8,397312,561.42
0.0,707,0.8537389487028122,0.00976088,0.0057317964,-0.012313398,427.3967912197113,1.2741765,-4.9,7,401408,562.1
0.0,714,0.8648164570331573,0.008963188,0.0058587138,-0.015522299,429.7620313167572,1.2740525,-4.9,7,405504,564.05
0.0,721,0.7878955006599426,0.012554506,0.0057867803,-0.016662342,432.2619483470917,1.2295566,-4.9,7,409600,561.98
0.0,729,0.832988053560257,0.010177416,0.006088327,-0.0152897835,434.5913610458374,1.2528727,-4.9,8,413696,563.4
0.0,736,0.8473629802465439,0.0108661,0.004797723,-0.015139679,436.82399106025696,1.2611423,-4.89,7,417792,560.84
0.0,743,0.8248875588178635,0.010864444,0.008582466,-0.017782776,439.0232582092285,1.2462199,-4.88,7,421888,562.98
0.0,750,0.8130154013633728,0.0122498395,0.00644904,-0.015353891,441.2819061279297,1.2498698,-4.86,7,425984,564.86
0.0,758,0.8337630033493042,0.010403446,0.006868746,-0.016576808,443.3899631500244,1.2117611,-4.85,8,430080,559.85
0.0,766,0.8439528048038483,0.010552362,0.005669172,-0.015999682,445.67158031463623,1.2098224,-4.84,8,434176,560.06
0.0,773,0.8612354546785355,0.009792176,0.006534731,-0.01648892,447.90873312950134,1.196763,-4.85,7,438272,560.26
0.0,780,0.8613540828227997,0.009982113,0.007773167,-0.015404233,450.26959323883057,1.1764944,-4.85,7,442368,562.48
0.0,787,0.8496021628379822,0.009954127,0.0060902713,-0.016588015,452.5520222187042,1.170601,-4.86,7,446464,561.04
0.0,796,0.8467681556940079,0.009946817,0.004174672,-0.013808008,454.7993359565735,1.1334059,-4.87,9,450560,557.03
0.0,803,0.8457331210374832,0.009344895,0.0075605167,-0.016229708,457.0484631061554,1.1198386,-4.88,7,454656,558.75
0.0,810,0.7752907127141953,0.015557373,0.004711636,-0.017327813,459.31638407707214,1.1276748,-4.84,7,458752,558.32
0.0,816,0.8372887223958969,0.01364956,0.004855253,-0.015685651,461.6868591308594,1.110526,-4.83,6,462848,561.72
0.0,823,0.8372084945440292,0.011944483,0.00562959,-0.015960274,464.00111532211304,1.1222367,-4.85,7,466944,561.17
0.0,831,0.8295484632253647,0.0100364685,0.0076402654,-0.020845702,466.2269539833069,1.1192763,-4.85,8,471040,562.19
0.0,838,0.8257864564657211,0.010540368,0.006779135,-0.016878894,468.3538932800293,1.1058669,-4.85,7,475136,561.69
0.0,845,0.8475184440612793,0.009398283,0.0065767225,-0.017364835,470.61258125305176,1.1788434,-4.86,7,479232,561.16
0.0,854,0.8629124462604523,0.0091209775,0.004037926,-0.0122232055,473.0000672340393,1.0457063,-4.88,9,483328,554.89
0.0,861,0.8561047464609146,0.010107151,0.0046729045,-0.014487106,475.2285692691803,1.068678,-4.9,7,487424,557.22
0.0,869,0.850825771689415,0.008897506,0.0065961326,-0.014024952,477.4793281555176,1.0486239,-4.9,8,491520,555.18
0.0,876,0.7801712453365326,0.010416459,0.005394034,-0.01666037,479.7247030735016,1.1325822,-4.89,7,495616,556.18
0.0,884,0.812026709318161,0.011299961,0.0051977485,-0.01613317,481.9966471195221,1.0964797,-4.88,8,499712,551.88
0.0,890,0.7962966859340668,0.011495383,0.005886319,-0.013439249,687.802953004837,1.1428001,-4.91,6,503808,554.83
0.0,897,0.8535344302654266,0.009952163,0.006493597,-0.015651312,689.8236711025238,1.1080884,-4.9,7,507904,563.9
0.0,905,0.8126774579286575,0.013022909,0.0068411385,-0.016789995,691.8161132335663,1.1363318,-4.88,8,512000,562.03
0.0,912,0.861761286854744,0.010754365,0.004693309,-0.016107382,693.8214011192322,1.1257445,-4.91,7,516096,560.75
0.0,920,0.8478888720273972,0.010475467,0.005161387,-0.018499326,695.9382832050323,1.0808709,-4.93,8,520192,554.62
0.0,927,0.875395879149437,0.01005075,0.00478766,-0.014575922,698.1802361011505,1.1468233,-4.93,7,524288,551.03
0.0,935,0.8597075939178467,0.009054691,0.00710373,-0.014584464,700.6265690326691,1.0936246,-4.94,8,528384,549.82
0.0,942,0.846366360783577,0.008294832,0.0072913314,-0.018264774,702.8010051250458,1.15708,-4.95,7,532480,551.48
0.0,949,0.8438374102115631,0.00860335,0.0061967787,-0.01659086,705.0923972129822,1.1374605,-4.94,7,536576,552.07
0.0,956,0.8554878532886505,0.00871942,0.0054695755,-0.017706653,707.4610140323639,1.1455816,-4.94,7,540672,558.16
0.0,964,0.8560530692338943,0.009187764,0.0069562746,-0.017586596,709.7420122623444,1.139034,-4.94,8,544768,561.25
0.0,971,0.7744816094636917,0.011243071,0.006369656,-0.017072063,711.8832902908325,1.0677526,-4.92,7,548864,563.53
0.0,979,0.8631590455770493,0.008426728,0.0059580007,-0.015371778,714.0145921707153,1.1074636,-4.94,8,552960,559.41
0.0,986,0.8479341566562653,0.008705712,0.0057886587,-0.017889893,716.3145861625671,1.0859686,-4.9,7,557056,559.66
0.0,993,0.8648073524236679,0.0102753695,0.006888529,-0.015708346,718.6086111068726,1.0758001,-4.92,7,561152,554.4
0.0,1000,0.816822960972786,0.011625064,0.0050138533,-0.016304629,721.1349382400513,1.0595418,-4.91,7,565248,558.92
0.0,1007,0.8464694619178772,0.0096365195,0.004538485,-0.017457968,723.4335441589355,1.078361,-4.92,7,569344,560.48
0.0,1014,0.8686640709638596,0.0082512945,0.0077776588,-0.019284276,725.6805713176727,1.0939639,-4.93,7,573440,559.68
0.0,1022,0.8435632884502411,0.010535926,0.0063086995,-0.015262357,728.0295822620392,1.0152404,-4.92,8,577536,561.07
0.0,1030,0.8422856628894806,0.009763824,0.006698704,-0.016685732,730.1743533611298,1.0884789,-4.91,8,581632,559.82
0.0,1037,0.8151688575744629,0.014115287,0.006306444,-0.01616353,732.2491021156311,1.0875176,-4.89,7,585728,560.55
0.0,1045,0.8449542075395584,0.009801302,0.0064914585,-0.016695123,734.3607323169708,1.0389122,-4.89,8,589824,559.68
0.0,1052,0.8697593361139297,0.009958763,0.006464365,-0.016286196,736.5018980503082,1.0405596,-4.88,7,593920,558.73
0.0,1059,0.8696029037237167,0.008633171,0.0047536427,-0.013675902,738.8033292293549,1.0724378,-4.88,7,598016,561.38
0.0,1066,0.8182355463504791,0.011695612,0.0059566386,-0.014954015,741.0368731021881,1.046957,-4.87,7,602112,561.28
0.0,1073,0.8148872703313828,0.014677888,0.0071679982,-0.014396332,743.2575311660767,1.0459515,-4.86,7,606208,562.77
0.0,1081,0.8421297371387482,0.010761942,0.0060000536,-0.01687396,745.4479513168335,1.0555569,-4.86,8,610304,561.18
0.0,1087,0.8128007799386978,0.012157047,0.006931029,-0.017838685,747.815217256546,1.0909469,-4.85,6,614400,566.79
0.0,1093,0.8676418662071228,0.0074883047,0.004882079,-0.016470125,750.1039550304413,1.0743624,-4.85,6,618496,572.72
0.0,1100,0.8681540042161942,0.010178844,0.0052859704,-0.015485932,752.3149781227112,1.0429064,-4.87,7,622592,571.77
0.0,1109,0.8470414727926254,0.011229903,0.0052360264,-0.013054976,754.5750982761383,1.0247692,-4.88,9,626688,564.44
0.0,1116,0.868626669049263,0.008593784,0.007551983,-0.017083373,756.8492312431335,1.0196,-4.88,7,630784,564.22
0.0,1123,0.8590204119682312,0.010695872,0.0052574407,-0.018312234,759.2775082588196,1.071478,-4.88,7,634880,567.75
0.0,1130,0.8802334442734718,0.007616411,0.007052253,-0.017240362,761.5262930393219,1.0334932,-4.89,7,638976,570.2
0.0,1137,0.8194799274206161,0.010765688,0.0069766575,-0.01613426,763.6235761642456,1.0366408,-4.89,7,643072,570.26
0.0,1145,0.8350933790206909,0.012117481,0.006277467,-0.01699921,765.7046511173248,1.0213563,-4.87,8,647168,573.49
0.0,1152,0.836855560541153,0.009577509,0.0079907905,-0.019857742,768.0883212089539,1.0215766,-4.89,7,651264,571.39
0.0,1159,0.867303878068924,0.009616885,0.005197433,-0.01604436,770.3365252017975,1.0325966,-4.88,7,655360,572.64
0.0,1166,0.8692016452550888,0.007456005,0.0064021363,-0.0160449,772.568644285202,1.0711609,-4.9,7,659456,573.39
0.0,1173,0.8555325865745544,0.007902376,0.0075767175,-0.016066365,774.6989090442657,1.0615343,-4.92,7,663552,575.41
0.0,1181,0.8680629879236221,0.009597354,0.005007587,-0.01524453,777.1944930553436,1.050351,-4.92,8,667648,574.28
0.0,1188,0.826749712228775,0.01033894,0.007192094,-0.016946271,779.6230192184448,1.10397,-4.93,7,671744,569.37
0.0,1195,0.8341550827026367,0.009094551,0.0057652667,-0.014730982,781.6370420455933,0.98406035,-4.92,7,675840,562.46
0.0,1202,0.8038836866617203,0.01235858,0.0059608365,-0.01730268,783.7255201339722,1.080499,-4.9,7,679936,565.33
0.0,1208,0.8510681539773941,0.009674322,0.0044594933,-0.016626107,785.7644550800323,1.0561473,-4.88,6,684032,572.61
0.0,1216,0.8477689623832703,0.0104939435,0.0067612976,-0.017389076,787.925882101059,1.0637462,-4.87,8,688128,576.34
0.0,1222,0.8475659787654877,0.011014651,0.006529346,-0.018496817,790.047464132309,1.0622363,-4.87,6,692224,578.08
0.0,1230,0.8419244885444641,0.009414939,0.006003172,-0.01673754,792.1033999919891,1.0046413,-4.87,8,696320,577.73
0.0,1237,0.8705183863639832,0.008662384,0.0050699925,-0.015221383,794.4391860961914,1.0121645,-4.89,7,700416,575.39
0.0,1244,0.8368003368377686,0.009568591,0.0059908684,-0.016149921,796.6630520820618,1.0963237,-4.9,7,704512,580.59
0.0,1251,0.8407443463802338,0.009799808,0.0056270957,-0.015474138,799.0944740772247,1.0643306,-4.9,7,708608,581.85
0.0,1257,0.8660973906517029,0.008200674,0.007959825,-0.018822405,801.2008321285248,1.079865,-4.91,6,712704,583.18
0.0,1265,0.8333820253610611,0.010427554,0.0060426956,-0.017279316,803.2164652347565,1.0448496,-4.9,8,716800,578.96
0.0,1272,0.8498021513223648,0.009924005,0.005026088,-0.014850068,805.2260370254517,1.0704157,-4.89,7,720896,578.15
0.0,1279,0.8720446527004242,0.008644241,0.0063590324,-0.016467769,807.2645220756531,1.0532426,-4.89,7,724992,581.18
0.0,1286,0.8161821365356445,0.00927468,0.0062837466,-0.017243847,809.643886089325,1.0725826,-4.87,7,729088,583.17
0.0,1294,0.8580745756626129,0.008506301,0.0069308337,-0.014226776,811.8737680912018,1.0003049,-4.88,8,733184,580.52
0.0,1300,0.8504219055175781,0.009614957,0.0056868484,-0.014670409,814.0467472076416,1.0153036,-4.88,6,737280,584.23
0.0,1307,0.8351454734802246,0.009206139,0.005255861,-0.014976954,816.2186093330383,0.9902265,-4.89,7,741376,581.0
0.0,1315,0.8175627738237381,0.011512536,0.0060915784,-0.013839076,818.553661108017,0.9695915,-4.88,8,745472,579.85
0.0,1322,0.8237957507371902,0.009729029,0.006335968,-0.01551412,820.8052899837494,0.9726161,-4.89,7,749568,578.17
0.0,1328,0.8373185843229294,0.010237883,0.0053743753,-0.01498592,1025.9986193180084,0.98861825,-4.89,6,753664,582.45
0.0,1335,0.864224910736084,0.0075246766,0.0060643023,-0.014859536,1027.991874217987,0.97931355,-4.89,7,757760,581.78
0.0,1342,0.8575514853000641,0.009256351,0.007042983,-0.017072033,1030.0069880485535,0.99677384,-4.88,7,761856,586.81
0.0,1349,0.818527415394783,0.010740737,0.00652922,-0.014952945,1032.0238862037659,0.9467701,-4.87,7,765952,584.31
0.0,1357,0.8614094853401184,0.009823309,0.007602095,-0.016663687,1034.222932100296,0.9161981,-4.87,8,770048,578.12
0.0,1363,0.8640143126249313,0.009483428,0.0055128215,-0.017467363,1036.215171098709,0.95841604,-4.87,6,774144,577.28
0.0,1371,0.8398821204900742,0.010072408,0.0057941778,-0.014954531,1038.2370092868805,0.9091259,-4.88,8,778240,577.93
0.0,1379,0.8386515527963638,0.00965312,0.006878254,-0.015715681,1040.2251601219177,0.93120354,-4.88,8,782336,574.6
0.0,1386,0.8630460053682327,0.008795418,0.008181033,-0.01716425,1042.2636580467224,0.9397636,-4.91,7,786432,573.12
0.0,1394,0.8463177382946014,0.008721101,0.0040025185,-0.011566199,1044.4704880714417,0.86212325,-4.91,8,790528,572.79
0.0,1402,0.8249538987874985,0.009706017,0.0059037856,-0.015230119,1046.4846580028534,0.9208153,-4.92,8,794624,564.43
0.0,1409,0.8585907518863678,0.009171349,0.0061065913,-0.016601253,1048.4753251075745,0.90658,-4.92,7,798720,562.29
0.0,1417,0.8514049798250198,0.009701924,0.0057945857,-0.018416857,1050.474544286728,0.87028915,-4.92,8,802816,558.43
0.0,1425,0.8564731925725937,0.007990844,0.0060020434,-0.015746363,1052.4875662326813,0.8629233,-4.92,8,806912,551.33
0.0,1432,0.8629404455423355,0.009110321,0.0066600586,-0.017564425,1054.6722722053528,0.87913376,-4.93,7,811008,551.12
0.0,1439,0.8585612922906876,0.0086580515,0.006045697,-0.013486545,1056.6801691055298,0.9003244,-4.93,7,815104,551.64
0.0,1446,0.8497438579797745,0.010335332,0.0050789057,-0.015008076,1058.6617150306702,0.89437973,-4.94,7,819200,545.18
0.0,1453,0.8434700667858124,0.0095156655,0.004923762,-0.016115522,1060.6814081668854,0.86822635,-4.94,7,823296,548.31
0.0,1461,0.8458928316831589,0.008887363,0.0062443158,-0.016409643,1062.7120940685272,0.91634434,-4.95,8,827392,546.55
0.0,1468,0.809087410569191,0.011494273,0.007311729,-0.01605572,1064.910325050354,0.92395514,-4.93,7,831488,551.76
0.0,1475,0.8696477264165878,0.0077370657,0.0056732367,-0.014877622,1066.9176211357117,0.9155317,-4.93,7,835584,554.92
0.0,1482,0.8485499918460846,0.009505044,0.007069798,-0.01615949,1069.1048052310944,0.90442455,-4.92,7,839680,555.37
0.0,1489,0.8622495979070663,0.009422914,0.00598389,-0.01702565,1071.3521630764008,0.93254614,-4.92,7,843776,555.5
0.0,1496,0.8298407942056656,0.010410457,0.0063215485,-0.017504552,1073.5992562770844,0.9238579,-4.89,7,847872,562.89
0.0,1503,0.792263001203537,0.014202649,0.0058576977,-0.018591689,1075.7297992706299,0.92492044,-4.86,7,851968,566.65
0.0,1510,0.8471240848302841,0.00834574,0.008192767,-0.018454747,1077.7490191459656,0.92461056,-4.86,7,856064,571.41
0.0,1516,0.7820824831724167,0.009560325,0.006481772,-0.018203653,1079.757154226303,0.94044113,-4.86,6,860160,574.86
0.0,1523,0.8448758721351624,0.009029606,0.0072342316,-0.018797899,1081.7828941345215,0.94733536,-4.86,7,864256,579.08
0.0,1531,0.828265979886055,0.0111764,0.005230651,-0.01436132,1084.0127551555634,0.9077353,-4.85,8,868352,577.57
0.0,1538,0.8542413264513016,0.0087432675,0.006856465,-0.017879771,1086.3155841827393,0.93938863,-4.86,7,872448,575.56
0.0,1546,0.8603081256151199,0.009773673,0.007054727,-0.017585674,1088.4642360210419,0.9174819,-4.86,8,876544,577.38
0.0,1553,0.8765046149492264,0.008435428,0.005861091,-0.016180165,1090.6381273269653,0.9309937,-4.86,7,880640,573.37
0.0,1562,0.8746146112680435,0.008568985,0.005057434,-0.01554418,1092.6624410152435,0.9341165,-4.86,9,884736,570.1
0.0,1569,0.861384704709053,0.008166375,0.006805937,-0.01665722,1094.8340013027191,0.8995412,-4.88,7,888832,562.29
0.0,1577,0.8468993008136749,0.008024512,0.005460815,-0.017332671,1096.89994597435,0.8992386,-4.88,8,892928,563.29
0.0,1583,0.7872107625007629,0.009649306,0.0062322197,-0.01923988,1098.9130623340607,0.91867447,-4.85,6,897024,567.63
