TimeElapsed,loss_vf_loss,loss_pol_entpen,loss_pol_surr,EpThisIter,TimestepsSoFar,ev_tdlam_before,loss_kl,EpLenMean,EpisodesSoFar,loss_ent,EpRewMean
3123.636339902878,0.018886851,0.0,-0.023460142,6,1019904,0.8716310858726501,0.0070998073,744.26,1433,0.84996146,-1.49
3127.3063600063324,0.02166739,0.0,-0.021006927,5,1024000,0.8843557611107826,0.006244711,744.48,1438,0.83514506,-1.45
3130.952276945114,0.019889489,0.0,-0.021674432,6,1028096,0.9027344211935997,0.005073953,736.31,1444,0.7746489,-1.45
3134.9224779605865,0.023074768,0.0,-0.021147285,5,1032192,0.8794111981987953,0.0063861944,746.8,1449,0.88645667,-1.29
3139.083766937256,0.015442822,0.0,-0.02432298,7,1036288,0.8943430408835411,0.007937729,746.53,1456,0.79554975,-1.23
3144.0639369487762,0.016374044,0.0,-0.022311611,5,1040384,0.8871729448437691,0.0058526564,744.59,1461,0.7945826,-1.24
3148.1638140678406,0.015576068,0.0,-0.021001574,7,1044480,0.8862694948911667,0.005581288,729.63,1468,0.8512938,-1.24
3152.2328419685364,0.017066268,0.0,-0.02359009,6,1048576,0.9097936376929283,0.006148375,721.23,1474,0.8300531,-1.19
3156.34424495697,0.020429285,0.0,-0.02112001,6,1052672,0.9017116129398346,0.005093177,719.16,1480,0.8476084,-1.13
3160.599975824356,0.015806194,0.0,-0.022182848,5,1056768,0.8453892171382904,0.007575152,722.94,1485,0.7943272,-1.2
3164.761425971985,0.017236434,0.0,-0.023564309,7,1060864,0.886177197098732,0.006092434,708.43,1492,0.82565016,-1.31
3169.0110671520233,0.015012918,0.0,-0.02101276,5,1064960,0.8704676628112793,0.0056411196,708.83,1497,0.79025465,-1.31
3173.0350799560547,0.022122514,0.0,-0.02594818,6,1069056,0.8907395452260971,0.0074945977,704.31,1503,0.87567586,-1.33
3177.220845937729,0.023486525,0.0,-0.024129912,6,1073152,0.8700391799211502,0.0065646586,698.66,1509,0.82721317,-1.32
3181.067827939987,0.017563967,0.0,-0.022874003,5,1077248,0.9092155694961548,0.0052327747,699.33,1514,0.8147398,-1.38
3185.2218930721283,0.016508507,0.0,-0.020630421,7,1081344,0.9221731126308441,0.0054223547,695.35,1521,0.7842558,-1.3
3189.4727029800415,0.020322995,0.0,-0.022741772,5,1085440,0.9017781168222427,0.005836836,702.75,1526,0.88648915,-1.24
3193.607002019882,0.017972693,0.0,-0.022518855,6,1089536,0.911854587495327,0.0062862895,699.54,1532,0.72523975,-1.25
3197.773372888565,0.01673386,0.0,-0.020666502,6,1093632,0.8761766478419304,0.0071858126,695.35,1538,0.77229077,-1.36
3201.653406858444,0.02107207,0.0,-0.023077589,6,1097728,0.8832269236445427,0.006570997,703.2,1544,0.87413126,-1.21
3205.8363099098206,0.017543755,0.0,-0.022681251,5,1101824,0.9046061411499977,0.005791488,697.35,1549,0.78162414,-1.29
3209.789072036743,0.018952154,0.0,-0.024017693,6,1105920,0.8821843564510345,0.0064989245,693.65,1555,0.74528277,-1.45
3213.5468389987946,0.017368408,0.0,-0.020342452,7,1110016,0.9060397073626518,0.0060604704,695.43,1562,0.82009166,-1.3
3217.4923570156097,0.015024819,0.0,-0.023866618,4,1114112,0.904047317802906,0.006516046,706.87,1566,0.8632625,-1.4
3221.4042558670044,0.013448234,0.0,-0.019151488,5,1118208,0.9296754151582718,0.0042738533,714.8,1571,0.8390195,-1.42
3225.475490093231,0.018307565,0.0,-0.023878261,6,1122304,0.9040150344371796,0.005875948,712.68,1577,0.85601985,-1.35
3229.6827640533447,0.020722635,0.0,-0.023694023,5,1126400,0.9003105610609055,0.0077850637,717.55,1582,0.88506424,-1.27
3233.5381190776825,0.0169603,0.0,-0.02327289,5,1130496,0.868994802236557,0.006218469,724.83,1587,0.8918863,-1.03
3237.692561864853,0.013785233,0.0,-0.023354717,6,1134592,0.9130300581455231,0.0057875104,725.24,1593,0.7981573,-1.13
3241.6787559986115,0.01976435,0.0,-0.024280444,6,1138688,0.9132784828543663,0.0063205273,724.44,1599,0.9260119,-1.01
3245.6667239665985,0.018418944,0.0,-0.022322148,6,1142784,0.9080752432346344,0.006247433,723.59,1605,0.80652887,-1.08
3249.9679470062256,0.019970218,0.0,-0.022854995,6,1146880,0.8934259861707687,0.005799604,723.64,1611,0.8030411,-1.06
3254.0904569625854,0.021021701,0.0,-0.022727653,5,1150976,0.8944364339113235,0.0054554935,720.81,1616,0.8345593,-1.11
3258.2450230121613,0.019926323,0.0,-0.02463268,6,1155072,0.8832514360547066,0.006650153,732.15,1622,0.86768734,-1.08
3262.1601388454437,0.015615021,0.0,-0.023085512,6,1159168,0.925417385995388,0.0060523804,724.07,1628,0.77636343,-1.16
3266.2104539871216,0.014617481,0.0,-0.023261296,6,1163264,0.9007045924663544,0.004507246,727.84,1634,0.78656405,-1.19
3270.641322851181,0.015840175,0.0,-0.023527157,6,1167360,0.9246150329709053,0.005564961,724.44,1640,0.86268824,-1.19
